,musicid,Track Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,order,Number,Notes,作品,年,番号,人気投票,書籍,CD,秘封
398,405.0,欲深き霊魂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004299630500503,0.00026627275205568906,0.0001554098156839,0.0001895345838473,0.0002204981014739,0.0002293385787182,0.000235602975329,0.000224063634072,0.0001659505539501,0.0001703652572368,1.0,01,タイトル画面テーマ,神霊廟,2011.0,13.0,8.0,,,
399,406.0,神社の新しい風,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3436345314074572e-05,2.535930971958943e-05,6.216392627358344e-06,1.5535621626828154e-05,7.474511914371991e-06,1.3231071849130496e-05,0.0,1.2003408968146954e-05,2.1645724428282305e-05,2.9373320213250302e-05,16.0,16,エンディングテーマ,神霊廟,2011.0,13.0,8.0,,,
400,407.0,輝く針の小人族,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018081187830067267,0.0227706461940136,0.0174962170761338,0.0147210512153556,0.0156920512130687,0.0152693166391796,0.0139639657662776,0.0107795707652845,0.0079572324457695,13.0,13,６面ボス・少名針妙丸のテーマ,輝針城,2013.0,14.0,9.0,,,
401,408.0,始原のビート,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010505094051339923,0.0079569825630186,0.0067082814184643,0.0065439351810326,0.0065758427090178,0.0058395880313688,0.005065438584558,0.0041379409865399,0.0033250598481399,15.0,15,EXTRAボス・堀川雷鼓のテーマ,輝針城,2013.0,14.0,9.0,,,
402,409.0,リバースイデオロギー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006885052588868531,0.0077394088210611,0.0065032112129902,0.006771907794421,0.0056893608951261,0.0047401074798335,0.004221198820465,0.0044373735077978,0.0039830222209167,11.0,11,５面ボス・鬼人正邪のテーマ,輝針城,2013.0,14.0,9.0,,,
403,410.0,ラストオカルティズム,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0061480123084574,0.0047632215907855,0.0045370287320237,0.0051689387357269,0.0042352439612713,0.0032409204213996,0.0028464127623191,0.0023293042929107,2.0,-,宇佐見 菫子のテーマ,深秘録,2015.0,14.5,11.0,,,
404,411.0,亡失のエモーション,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074936760221386775,0.0055636714014857,0.0039957618824202,0.0043987502616079,0.0043221501373826,0.0041006136896547,0.0031448931496545,0.0033731253900739,0.0029549560134529,2.0,-,秦 こころのテーマ,心綺楼,2013.0,13.5,9.0,,,
405,412.0,華狭間のバトルフィールド,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0047120256115376,0.0025758060657281,0.0017452985320058,0.0015568561209143,0.0012565492017546,0.0011563283972648,0.0011616538776511,0.0009751942310799,1.0,-,茨木 華扇のテーマ,深秘録,2015.0,14.5,11.0,,,
406,413.0,不思議なお祓い棒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040257904179848225,0.0039971404593914,0.0028492330063602,0.0029187969025622,0.0035988515429634,0.0040837849057027,0.0034649840554717,0.0025000811714666,0.002088443067162,1.0,01,タイトル画面テーマ,輝針城,2013.0,14.0,9.0,,,
407,414.0,満月の竹林,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006105253814991156,0.0038790289994716,0.0026503770495368,0.0026347654498161,0.0024477482920891,0.0022382282656255,0.0018125147541901,0.0012698824997925,0.0010221915434211,6.0,06,３面テーマ,輝針城,2013.0,14.0,9.0,,,
408,415.0,幻想浄瑠璃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004235004723171436,0.0036241569017499,0.0025509490711251,0.0029262714144766,0.0032063297447726,0.0032535648974005,0.0033249442841767,0.0027417917609157,0.0019621377902451,9.0,09,九十九弁々・九十九八橋のテーマ,輝針城,2013.0,14.0,9.0,,,
409,416.0,永遠の三日天下,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0033879339819102,0.0022619865088661,0.0022834633898406,0.0021963579269556,0.0020867692100568,0.0015924522564408,0.0015079854685036,0.0010838755158689,5.0,05,終盤のテーマ,弾幕アマノジャク,2014.0,14.3,10.0,,,
410,417.0,柳の下のデュラハン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004602714714105482,0.0022068193827122,0.0020320593087891,0.001808831883278,0.0015039318335178,0.0013014259589602,0.0010202897622924,0.0012374139131501,0.0009164475906534,5.0,05,２面ボス・赤蛮奇のテーマ,輝針城,2013.0,14.0,9.0,,,
411,418.0,空中に沈む輝針城,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026944266577063774,0.0017841046840518,0.0012863494707013,0.0013192513528866,0.0012790036120826,0.0012397204178026,0.0010522988528742,0.0008874747015595,0.0007725183216084,10.0,10,５面テーマ,輝針城,2013.0,14.0,9.0,,,
412,419.0,孤独なウェアウルフ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027388054497156588,0.0013551735927641,0.0012086713625672,0.001207133674171,0.0011069996780439,0.0008807063601584,0.0006921965838298,0.0005700040766114,0.0005110957717105,7.0,07,３面ボス・今泉 影狼のテーマ,輝針城,2013.0,14.0,9.0,,,
413,420.0,ミストレイク,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018892685741094127,0.0013240916296273,0.0010471008976482,0.0012033964182138,0.0009614578877034,0.0010546037943298,0.0009162602179018,0.0005916498010397,0.0004905344475612,2.0,02,１面テーマ,輝針城,2013.0,14.0,9.0,,,
414,421.0,ロマンチック逃飛行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0011686818139433,0.0007053172218579,0.0006652315603791,0.0006439121633243,0.000723637709939,0.0005321511309211,0.0003824077982329,0.0003025451981964,,," 中盤のテーマ",弾幕アマノジャク,2014.0,14.3,10.0,,,
415,422.0,幻想郷の二ッ岩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001787831335231055,0.0011686818139433,0.0008389235678487,0.0007474511914371,0.000613039662343,0.0004599867613566,0.0003681045416898,0.0002597486931393,0.0002320492296846,1.0,-,二ッ岩 マミゾウのテーマ,心綺楼,2013.0,13.5,9.0,,,
416,423.0,イザナギオブジェクト,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011601884196712165,0.0011127342802971,0.0009041731786813,0.0009231022214249,0.0009746889595526,0.0008975351441104,0.0007802215829295,0.000692663181705,0.0005463437559664,,," オリジナル",伊弉諾物質,,,,,1.0,1.0
417,424.0,不可能弾幕には反則を,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0010505703540235,0.000714638594834,0.0006390707686788,0.0005865775186447,0.0005497402757676,0.0005161465856303,0.0005158897655407,0.0004229758110708,2.0,02,最序盤のテーマ,弾幕アマノジャク,2014.0,14.3,10.0,,,
418,425.0,秘境のマーメイド,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011475087648114219,0.0009759736424952,0.0009414586705857,0.0011174395311986,0.0008688403847595,0.000959240685268,0.0008362374914475,0.0007467774927757,0.0005962784003289,3.0,03,１面ボス・わかさぎ姫のテーマ,輝針城,2013.0,14.0,9.0,,,
419,426.0,心綺楼囃子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001382082379717624,0.0009573244646131,0.0007022100975326,0.0006465452805931,0.0008556093129104,0.0007292473045897,0.0009082579452564,0.0007431698720376,0.0005022837756465,,,タイトル）,心綺楼,2013.0,13.5,9.0,,,
420,427.0,衛星トリフネ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010904503179423456,0.0008392130046933,0.0005654966272165,0.0005568511376207,0.0004939600157008,0.0004936443292607,0.0005641602215029,0.0003715849360188,0.0003730411667082,,," オリジナル",鳥船遺跡,,,,,1.0,1.0
421,428.0,アガルタの風,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007417598092979909,0.000764616293165,0.0004909256434077,0.0005718001614494,0.0007232985944191,0.0006451033848294,0.0007001988564752,0.0006096879047299,0.0004200384790494,,," オリジナル",伊弉諾物質,,,,,1.0,1.0
422,429.0,緑のサナトリウム,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007037208447186067,0.0006651540111273,0.0005499610055897,0.0005082668101772,0.0004983703729839,0.0004487675720552,0.0003921113596261,0.0003246858664242,0.0002643598819192,,," オリジナル",伊弉諾物質,,,,,1.0,1.0
423,430.0,日本中の不思議を集めて,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005452251589711728,0.0005532589438348,0.0004691757731302,0.0005344276018775,0.0006042189477769,0.0007011993313363,0.0007762204466068,0.0006024726632538,0.000452349131284,,," オリジナル",伊弉諾物質,,,,,1.0,1.0
424,431.0,牛に引かれて善光寺参り,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006149632607000437,0.0005532589438348,0.0003821762920199,0.0003849373635901,0.000410163227323,0.0004543771667059,0.0004601306771122,0.0003571544530666,0.0003466051785163,,," オリジナル",伊弉諾物質,,,,,1.0,1.0
425,432.0,マジカルストーム,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007988182561670671,0.0004724458396792,0.0002516770703546,0.0002578706610458,0.0002425696505673,0.0003085277057879,0.0002320659067175,0.0002020267613306,0.0001145559488316,8.0,08,４面テーマ,輝針城,2013.0,14.0,9.0,,,
426,433.0,魔力の雷雲,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000513526021821686,0.0004600130544245,0.0002547841946799,0.0003139295004036,0.000308725009813,0.0003141373004386,0.0003080874968491,0.0002705715553535,0.0001997385774501,14.0,14,EXTRAステージテーマ,輝針城,2013.0,14.0,9.0,,,
427,434.0,不思議な不思議な道具達,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007290801544381962,0.0004102819134056,0.0003759620433692,0.0003587765718898,0.0003572389399265,0.0004375483827538,0.0003120886331718,0.0002381029687111,0.0002379238937273,17.0,17,スタッフロールテーマ,輝針城,2013.0,14.0,9.0,,,
428,435.0,トロヤ群の密林,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047548705724230185,0.0003791999502688,0.0003076053082111,0.0003849373635901,0.000308725009813,0.0002973085164865,0.0002560727246538,0.0002056343820686,0.0002790465420258,,," オリジナル",鳥船遺跡,,,,,1.0,1.0
429,436.0,竹林インフレイム,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0003605507723867,0.0004660686488048,0.0007212903997368,0.0003351871535113,0.000633884195528,0.0003761068143352,0.0003246858664242,0.0002790465420258,,,戦闘曲）,深秘録,2016.0,,11.0,,,
430,437.0,ミッドナイトスペルカード,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0003046032387405,0.0001739989622204,0.0001607020061589,0.0001499521476234,0.0001121918930138,0.0001480420439404,0.0001010133806653,9.399462468240098e-05,3.0,03,序盤のテーマ,弾幕アマノジャク,2014.0,14.3,10.0,,,
431,439.0,外界フォークロア,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0002797376682311,0.0002827483136082,0.0002802941967889,0.000410163227323,0.0002748701378838,0.0002320659067175,0.0002200648650208,0.0001644905931942,,,会話曲）,深秘録,2016.0,,11.0,,,
432,440.0,心揺さぶる都市伝説,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0002735212756037,0.0001771060865458,0.0001831255419021,0.0001675935767556,0.0001121918930138,0.0001040295443906,7.576003549898806e-05,7.63706325544508e-05,,,タイトル曲）,深秘録,2016.0,,11.0,,,
433,441.0,運河を行き交う人妖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000494506539531994,0.0002673048829764,0.0001864274595219,0.0002578706610458,0.0002558007224165,0.0001963358127741,0.0002160613614266,0.0001803810369023,0.0001498039330875,4.0,04,２面テーマ,輝針城,2013.0,14.0,9.0,,,
434,442.0,天鳥船神社,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026627275205568906,0.0002424393124669,0.0001522490919429,0.0001943373097736,0.0002161075068691,0.00016267824487,0.0002040579524584,0.0002489258309252,0.0001644905931942,,," オリジナル",鳥船遺跡,,,,,1.0,1.0
435,443.0,反則の狼煙を上げろ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0002362229198396,0.0002796411892829,0.000261607917003,0.0002646214369826,0.0001907262181234,0.0002120602251039,0.0001695581746882,0.0001586159291515,1.0,01,タイトル画面のテーマ,弾幕アマノジャク,2014.0,14.3,10.0,,,
436,444.0,対蹠地の鐘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0002051409567028,0.0002019630811487,0.0002279726133883,0.0002558007224165,0.000179507028822,0.0001240352260041,7.576003549898806e-05,8.518262861842588e-05,,,戦闘曲）,深秘録,2016.0,,11.0,,,
437,445.0,針小棒大の天守閣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033601085378456,0.0001927081714481,0.0001584633405936,7.848237510090591e-05,0.0001190796466421,0.0001738974341714,0.0001160329533587,0.000158735312474,0.0001204306128743,12.0,12,６面テーマ,輝針城,2013.0,14.0,9.0,,,
438,446.0,オカルトアラカルト,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0001864917788207,0.0003542121730916,0.0004409962029479,0.00040575287004,0.000235602975329,0.0001920545434903,0.0001479124502599,0.0001409919370236,,,戦闘曲）,深秘録,2016.0,,11.0,,,
439,447.0,天鳥船神社の結界,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031699137149486794,0.0001802753861933,0.0001895345838473,0.0001831255419021,0.0001984660777369,0.0001458494609179,0.000224063634072,0.0002200648650208,0.000208550573514,,," オリジナル",鳥船遺跡,,,,,1.0,1.0
440,448.0,塵界不変のペシミズム,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001648355131773313,0.0001491934230566,0.0001056422270624,6.727060722934792e-05,6.615535924565249e-05,0.0001009727037124,0.0001320374986496,0.0001912038991164,8.224529659710085e-05,,,オープニング）,心綺楼,2013.0,13.5,9.0,,,
441,449.0,宇宙に浮かぶ幻想郷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014581603088763924,0.0001305442451745,0.0001273920973399,0.0001270667025443,0.00010143821751,0.0001290206769658,0.0001280363623269,0.0001118362428794,0.000108681284789,,," オリジナル",鳥船遺跡,,,,,1.0,1.0
442,450.0,七玉蒐集ショウダウン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0001181114599198,0.0001211778486892,0.0001195921906299,6.174500196260899e-05,5.609594650690541e-05,4.401249954987216e-05,3.607620738047051e-05,2.0561324149275213e-05,,,戦闘曲）,深秘録,2016.0,,11.0,,,
443,451.0,公正なる奪い合い,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.000105678674665,0.0001118564757131,9.343139892964987e-05,7.938643109478299e-05,4.487675720552433e-05,5.601590851801912e-05,2.8860965904376405e-05,3.5247984255900364e-05,,,戦闘曲）,深秘録,2016.0,,11.0,,,
444,452.0,幻想郷ふしぎ発見,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.459671152830012e-05,7.146385948340951e-05,5.232158340060394e-05,5.292428739652199e-05,3.9267162554833786e-05,2.800795425900956e-05,0.0002958249005198,0.000108681284789,,,キャラクター選択）,深秘録,2016.0,,11.0,,,
445,453.0,暁雲,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.241775658866565e-05,6.216392627358344e-05,4.349974055511883e-05,5.6058839357789935e-05,3.969321554739149e-05,8.975351441104866e-05,7.202045380888173e-05,3.968382811851756e-05,3.231065223457534e-05,,,エンディング）,心綺楼,2013.0,13.5,9.0,,,
446,454.0,官板黄昏新聞,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010143723887835773,6.216392627358344e-05,7.457098380877514e-05,5.6058839357789935e-05,2.6462143698260995e-05,3.365756790414325e-05,6.801931748616607e-05,2.8860965904376405e-05,3.5247984255900364e-05,,,スタッフロール）,心綺楼,2013.0,13.5,9.0,,,
447,455.0,演者選択,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.241775658866565e-05,6.216392627358344e-05,4.03926162297532e-05,3.737255957185996e-05,0.0,1.6828783952071623e-05,4.001136322715651e-06,1.4430482952188202e-05,2.6435988191925275e-05,,,キャラクター選択、1.20以降）,心綺楼,2013.0,13.5,9.0,,,
448,456.0,明かされる深秘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.216392627358344e-05,0.0001273920973399,9.716865488683588e-05,8.379678837782649e-05,7.292473045897703e-05,7.602159013159738e-05,4.329144885656461e-05,2.9373320213250302e-05,,,スタッフロールテーマ）,深秘録,2016.0,,11.0,,,
449,457.0,小槌の魔力,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010143723887835773,5.594753364622509e-05,6.214248650731261e-05,5.979609531497593e-05,7.497607381173948e-05,6.170554115759595e-05,5.201477219530347e-05,5.772193180875281e-05,5.287197638385055e-05,16.0,16,エンディングテーマ,輝針城,2013.0,14.0,9.0,,,
450,458.0,人気のある場所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.241775658866565e-05,4.973114101886675e-05,4.6606864880484464e-05,4.858432744341794e-05,4.851393011347849e-05,4.487675720552433e-05,3.6010226904440863e-05,1.0822862214141153e-05,4.1122648298550426e-05,,,会話曲）,心綺楼,2013.0,13.5,9.0,,,
451,460.0,各々の結末,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4865570509433376e-05,2.796411892829068e-05,3.363530361467396e-05,1.3231071849130496e-05,1.6828783952071623e-05,3.200909058172521e-05,1.0822862214141153e-05,2.0561324149275213e-05,,,エンディングテーマ）,深秘録,2016.0,,11.0,,,
452,461.0,ボールのある日常,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4865570509433376e-05,1.8642745952193785e-05,1.868627978592998e-05,8.820714566087e-06,5.609594650690541e-06,2.4006817936293908e-05,2.1645724428282305e-05,2.3498656170600244e-05,,,会話曲）,深秘録,2016.0,,11.0,,,
453,462.0,顕現した伝承の形,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.864917788207503e-05,1.5535621626828154e-05,1.4949023828743985e-05,2.205178641521749e-05,2.8047973253452704e-05,2.4006817936293908e-05,1.0822862214141153e-05,1.1749328085300122e-05,,,会話曲）,深秘録,2016.0,,11.0,,,
454,463.0,人気のない場所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9019482289692075e-05,1.2432785254716688e-05,3.728549190438757e-05,1.868627978592998e-05,0.0,2.243837860276217e-05,1.2003408968146954e-05,1.4430482952188202e-05,1.7623992127950182e-05,,,会話曲）,心綺楼,2013.0,13.5,9.0,,,
455,464.0,時代の風の訪れ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.2432785254716688e-05,1.8642745952193785e-05,7.474511914371991e-06,8.820714566087e-06,1.1219189301381084e-05,1.6004545290862605e-05,1.4430482952188202e-05,1.1749328085300122e-05,,,会話曲）,深秘録,2016.0,,11.0,,,
456,465.0,本日の一面記事,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169913714948679e-05,1.2432785254716688e-05,1.2428497301462524e-05,1.868627978592998e-05,8.820714566087e-06,5.609594650690541e-06,0.0,1.803810369023525e-05,8.811996063975091e-06,,,勝利）,心綺楼,2013.0,13.5,9.0,,,
457,466.0,真実を知る者,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.2432785254716688e-05,1.2428497301462524e-05,3.737255957185996e-06,8.820714566087e-06,5.609594650690541e-06,1.6004545290862605e-05,1.0822862214141153e-05,8.811996063975091e-06,,,会話曲）,深秘録,2016.0,,11.0,,,
458,467.0,丑三つ時の里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.705844686907622e-05,6.216392627358344e-06,2.1749870277559417e-05,2.989804765748797e-05,3.0872500981304494e-05,1.6828783952071623e-05,3.200909058172521e-05,3.607620738047051e-05,2.6435988191925275e-05,,,会話曲 こころ戦前）,心綺楼,2013.0,13.5,9.0,,,
459,468.0,価値がわからない,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.216392627358344e-06,1.2428497301462524e-05,2.2423535743115976e-05,1.7641429132174e-05,4.487675720552433e-05,2.4006817936293908e-05,7.215241476094101e-06,1.4686660106625151e-05,,,会話曲）,深秘録,2016.0,,11.0,,,
460,469.0,可能性を信じて,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.5535621626828154e-05,1.1211767871557988e-05,1.7641429132174e-05,1.1219189301381084e-05,1.2003408968146954e-05,7.215241476094101e-06,2.3498656170600244e-05,,,会話曲）,深秘録,2016.0,,11.0,,,
461,470.0,ピュアヒューリーズ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0172103616382002,0.0191160642210063,0.0218841928384618,0.0237398045617223,0.0214100804628514,0.0183916505225638,0.0166693592210195,13.0,13,６面ボス・純狐のテーマ,紺珠伝,2015.0,15.0,11.0,,,
462,471.0,星条旗のピエロ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.011387610652465,0.0096495948814542,0.0078504359638174,0.006434205064342,0.0059816988024598,0.0052563034153345,0.0048495351672076,11.0,11,５面ボス・クラウンピースのテーマ,紺珠伝,2015.0,15.0,11.0,,,
463,472.0,永遠の春夢,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0055213599261747,0.0042679463031064,0.0056011537494652,0.00487473775145,0.0036730431442529,0.0033695177693359,0.002928520025261,7.0,07,３面ボス・ドレミー・スイートのテーマ,紺珠伝,2015.0,15.0,11.0,,,
464,473.0,パンデモニックプラネット,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0049527561746328,0.0057516369181092,0.0054556119591248,0.005256190187697,0.0043932476823417,0.0049244023074342,0.004682107241992,15.0,15,EXTRAステージボス・ヘカーティア・ラピスラズリのテーマ,紺珠伝,2015.0,15.0,11.0,,,
465,474.0,遥か38万キロのボヤージュ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0040920827365065,0.0035616049271982,0.0031886883156404,0.0031918593562429,0.0028648136070644,0.0025505878617992,0.0021413150435459,10.0,10,５面テーマ,紺珠伝,2015.0,15.0,11.0,,,
466,475.0,故郷の星が映る海,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0038186557958743,0.0038643226597303,0.0038943454809274,0.0041903672040658,0.0042812158653057,0.0041126876413736,0.0032486892155854,12.0,12,６面テーマ,紺珠伝,2015.0,15.0,11.0,,,
467,476.0,逆転するホイールオブフォーチュン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0029424467361212,0.0025562830747152,0.0020860989948795,0.0019409197491389,0.0017765045272857,0.0018615323008322,0.0017506498847097,9.0,09,４面ボス・稀神 サグメのテーマ,紺珠伝,2015.0,15.0,11.0,,,
468,477.0,九月のパンプキン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0025726989414027,0.0027992047119323,0.0020993300667287,0.0018567758293785,0.0014884227120502,0.001233806292412,0.0009928182232078,5.0,05,２面ボス・鈴瑚のテーマ,紺珠伝,2015.0,15.0,11.0,,,
469,478.0,凍り付いた永遠の都,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0023552002386271,0.0023133614374981,0.0021169714958608,0.0021316459672624,0.0017484965730267,0.0015909607454787,0.0015479739752382,8.0,08,４面テーマ,紺珠伝,2015.0,15.0,11.0,,,
470,479.0,兎は舞い降りた,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0016094904005393,0.0026048674021586,0.0018611707734443,0.0022213994816734,0.0021406079326528,0.0016991893676201,0.001500976662897,3.0,03,１面ボス・清蘭のテーマ,紺珠伝,2015.0,15.0,11.0,,,
471,480.0,見た事も無い悪夢の世界,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0015318122924052,0.0013827847041588,0.0014113143305739,0.0012004532552477,0.0011203181703603,0.0011400081532228,0.0010280662074637,14.0,14,EXTRAステージテーマ,紺珠伝,2015.0,15.0,11.0,,,
472,481.0,宇宙を飛ぶ不思議な巫女,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0013671347031608,0.0009978473405686,0.0009570475304204,0.0006955897366856,0.0007041999927979,0.0007323470098235,0.000561030416073,6.0,06,３面テーマ,紺珠伝,2015.0,15.0,11.0,,,
473,482.0,忘れがたき、よすがの緑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0010595293949496,0.0008707806380243,0.0007806332390986,0.0009311927120146,0.00060417158473,0.0004437373507797,0.0003847904947935,2.0,02,１面テーマ,紺珠伝,2015.0,15.0,11.0,,,
474,483.0,幽玄の槭樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0004225689082497,0.0005120040661344,0.0006042189477769,0.0006507129794801,0.0006241772663436,0.0006349412498962,0.0005669050801157,,," 東方永夜抄より",夢違科学世紀,,,,,1.0,1.0
475,484.0,宇宙巫女現る,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0003697477947185,0.0003251412682751,0.000308725009813,0.0002636509485824,0.0003601022690444,0.0003066477627339,0.0002291118976633,1.0,01,タイトル画面テーマ,紺珠伝,2015.0,15.0,11.0,,,
476,485.0,湖は浄めの月光を映して,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0003604264217424,0.0003886746195473,0.0002602110796995,0.0003365756790414,0.0002440693156856,0.000310255383472,0.0002643598819192,4.0,04,２面テーマ,紺珠伝,2015.0,15.0,11.0,,,
477,486.0,星幽剣士,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0003138195568619,0.0003550393159326,0.0003440078680773,0.0004263291934524,0.0003961124959488,0.0003679773152807,0.0003289811863884,,," 地獄最終面テーマ",靈異伝,1995.0,1.0,1.0,,,
478,487.0,宇宙巫女帰還する,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0001149636000385,9.343139892964987e-05,7.938643109478299e-05,7.292473045897703e-05,9.602727174517564e-05,0.0001010133806653,0.000108681284789,17.0,17,スタッフロールテーマ,紺珠伝,2015.0,15.0,11.0,,,
479,488.0,神社から見える月,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.9713989205850096e-05,4.858432744341794e-05,7.0565716528696e-05,5.609594650690541e-05,9.602727174517564e-05,9.740575992727036e-05,8.811996063975092e-05,16.0,16,エンディングテーマ,紺珠伝,2015.0,15.0,11.0,,,
